0,1,2,3,4,5,6,7,8,y
-0.7851456555005178,-0.5434105469695254,-0.8110271277981501,-0.4846725996184267,-1.0535928784915674,-0.5079696982607631,-0.04577214548082609,-0.5327585409917966,-0.7737755299288377,0
0.7001269682291089,0.4323263500058177,0.8968262697212903,1.2844216316982169,0.41023345537808514,1.3395191813697243,1.156044601434225,0.4861417355449369,0.6170478151079462,0
-0.4449508008718438,-0.4718419920436967,0.20525001609302448,-0.15893061887205426,-0.17296620651560884,-0.48531391790063394,-0.11856601195989559,0.48159854863437723,0.43311710531341097,1
-1.7295395949800303,-1.1763948300108975,-1.9609967502032646,-1.6279565983133715,-1.2403408775375113,-1.2026544055781905,-1.1810592956146755,-1.4760823645037044,-1.1753247058565257,0
0.4993926631213631,1.1575876668716645,1.3195030951508115,1.1143609725303611,1.3718180468659062,1.5307703412122022,1.5764968112928623,1.3841028612633186,0.9148892192468641,0
-0.8133248694874191,-0.6533625542662128,-0.4728921910343285,-0.6115970546243423,-0.3482483062402587,-0.5268956005105297,-0.4264155176759167,-0.46590386305879655,-0.5758638314559114,1
-1.5184927131218198,-1.2905555112790446,-0.413288653482481,-1.0560086625702252,-1.0418232772699294,-0.8616327863750375,-1.570946118606946,-1.2168086683124961,-1.229299232772016,0
0.8771924285950287,0.671927993869234,0.3753710174425462,0.5559369363686542,0.36161063648342845,0.515325991753585,0.6674517256562686,0.5759375233310174,0.3199516680030356,1
-0.8124276821623817,-0.22482977898514833,-0.37571937254965576,-0.3748886460919102,-0.3299967954036551,-0.5483467896462385,-0.2647157175048778,-0.8237353052264313,-0.9012618255218936,1
1.5899329062865137,1.236648829687677,1.5195718877956812,1.5685602076947187,1.2056685873269346,1.7372937478754138,2.0356264696983986,1.0746524975135792,1.5837033983271063,1
-1.7980276752165483,-2.1213762506877307,-1.997281753517753,-1.7189115626455873,-1.535191440888282,-1.9189472342389506,-2.081564393862235,-2.0625719085528256,-2.103973673049351,0
0.040590606104913884,-0.3435992672366574,-0.3758678322943126,-0.283876091272638,-0.6718650026585666,0.3399007894634092,0.34241875455345777,0.22258407906039732,0.4146193589228721,1
1.4675052973649447,1.4029793246329008,1.2417876588584174,1.276945685082228,1.4982269735895275,1.2926747731771833,1.116281266372998,1.6895198913321758,1.6272536320701751,1
0.001612101656513265,0.3764681914711192,-0.02491232933271679,-0.5541225572518576,-0.4211326085558369,-0.25352512663371174,-0.21427532236652994,0.163558303954656,-0.0615566724566981,0
0.9783967137881994,0.32067450318032853,1.0333463514773653,0.3113932813747606,0.3495719291193536,0.9927204051274167,0.5844914242779247,0.6336563594664815,1.2841882929713884,0
-0.25495962933706645,0.6482929978614427,-0.10206840938157315,-0.23642596406740213,0.3431237264476676,0.4393253703552084,0.08916177514503185,0.20201567188141056,0.2893341982987596,1
1.8519915292756213,2.0915020495912104,2.615093154581607,1.8161312022111435,1.9078773906235769,1.9565569983567555,2.1426028443977745,2.0305031669955294,2.4497397785567996,1
-2.196475180638751,-2.183958322423991,-1.9976912779209381,-2.252115319415542,-2.367978107903157,-1.3986901937242586,-1.7399886985837474,-2.542300269961279,-2.283172359724114,0
0.03033333819140438,-0.5533463041321711,-1.2694815274779914,-1.008258556599523,-0.8658171274472417,-0.8966038817129403,-1.0124094977116829,-1.017473792556664,-1.0442371036340818,1
0.11927153265288123,-0.7659407759260832,-0.34814512776523826,-0.8373961409549395,-0.1273494481577953,-0.8791818532012419,-0.5571524072378725,0.07077611823796645,-0.6273340377371265,1
0.17312636813898497,0.039672078483094224,-0.12878598040484907,0.5526285840925738,-0.26535075047016454,0.9335148221682708,0.16461379768871015,0.4908834381861208,0.22426749406037816,1
-0.06604517880075902,0.2047847901502074,-0.2991361672847326,-0.2355999756817685,0.016814839926442393,-0.4272808490721727,0.3420723319246672,-0.033028559370176735,-0.46470146308067045,0
-0.3378622591934673,-0.0346337460920039,0.34720139522437815,-0.8635493815357187,-0.8010834795455557,-0.21046697250958346,-0.012337297321629193,0.34001575896267994,-0.5941706536650004,1
1.7684603554725482,1.3585876095003913,1.2084294011314765,0.7811727682859568,0.6260840181646518,1.635794396927985,0.6350239979112983,1.2480401890474178,1.7203175242828375,0
-0.27749242017666703,0.006376186491267054,-0.018535394208257172,-0.06494905051980605,-0.14865257791560998,-0.03353957135793145,0.4193995911132384,-0.02464639742401256,-0.08509298973337623,1
-0.4992884269337068,-0.6855430944456805,-1.0148214751030333,-0.47740780409323613,-0.5755032013082615,-1.0614631323412658,-0.6737343421022274,-0.852605041935368,-0.8099331324890389,0
0.6224800088498577,0.29859386621153877,0.19721348973067487,0.14516233569674555,-0.38287613555488925,-0.04180478187152126,0.30381707812821707,0.6419812082086385,0.3140126291007452,0
-0.06516568606287415,0.17529188942880733,-0.32351930085619596,-0.22059943422584802,0.24365336418048747,0.1261547961693774,-0.20227220112740885,-0.48246704641915916,-0.07228713234214876,0
0.52190796644731,0.450595957480164,1.1486616825077371,0.563519716726879,0.7020890673736006,0.4258572649687203,0.7609061500355726,0.40054448332575304,0.7837271014413688,0
1.4178905732921714,0.629321795709444,1.6811165646825745,1.335790808067969,0.7336410214977344,1.4098671557495885,1.1128576490328963,1.1424713752747047,1.5274209604299758,0
-0.742438665647506,-0.9313818946923158,-0.5281882000614627,-0.8585864543998467,-0.8137927354218473,-0.9033906767308814,-1.240557501072972,-1.1404661652329056,-1.868341430964515,0
-0.4167077249662526,-0.007075589769231189,-0.6290584853392867,0.16660401881535725,0.5892517651991228,0.012807231996383575,-0.1300595629411523,-0.00031371569393436397,0.08149286208929932,0
-1.8661772291945486,-2.934270482930915,-2.3617221196538725,-2.7361658820357366,-1.9847449630959355,-2.2202179404532676,-2.426105521684785,-2.4799169179884935,-2.6931167694420495,0
-0.08600301464795912,0.384394506757475,0.4461364451196994,0.08027397632257349,0.07361777596744878,0.24957037316372083,0.4415104244343331,0.3648990010184371,0.02638672188594554,0
-0.6417960492193384,-1.2746882071509367,-0.9609280983065457,-0.9614264395527559,-0.6420917420777432,-1.0469451636622782,-1.0790375859780197,-0.6569353430209004,-0.8947761696104761,0
-0.13745802185656414,0.3982839080199178,-0.198260512975969,-0.09232904549311459,-0.07946034245675841,-0.4157639088827215,0.057357217103463476,-0.2401515231401787,-0.3275706725285874,0
0.5714741093956203,1.0608220939186142,1.1020804862441809,0.4163404088880088,0.5986777010815849,0.8503826061688675,0.018489291136856656,0.5444470804534584,0.021107670725138028,1
-1.146724060935565,-1.103247903913062,-1.0229613013105991,-1.1967279437488973,-1.3336655048498722,-1.2843431590616037,-0.9376625845354081,-1.6435770843441417,-1.450107506892929,1
2.378426220945873,2.621516941402434,2.9083024477412773,2.88308253045878,2.363509876748449,2.154642677008328,2.2301002951172704,2.911527876859518,2.735135819429767,1
-1.5535712842581728,-0.6664518203682783,-0.7621897158873193,-1.1203733610554807,-1.4785908656944549,-0.6670925490095946,-1.1763937599334822,-1.5210342801122319,-1.142634353962376,0
0.21418235208269742,-0.20526420067118284,-0.5249550520275144,-0.3190989136121207,-0.5281831636648504,-1.0390735292700715,-0.04936677229753722,0.3636134720874382,-0.14712687657324544,1
0.05908361272801539,0.1865102335368573,0.4168143258892122,0.23791200770238793,-0.012967153364551178,0.23049962925512846,-0.3500593192458707,-0.4352571892742483,0.06157451553663212,0
-1.083685777279961,-1.582201486552403,-1.275892902848593,-1.1089466891164568,-1.0182258130691793,-0.7812507162818587,-0.884485065692869,-1.4205162730346648,-0.8482589813224375,0
-0.38194127230006036,-0.6926277465294336,-1.3911901652702052,-0.9884390119620117,-0.8853199110128551,-0.4658072489729352,-0.46308912970285754,-0.19993428502630287,-0.2788965681002634,1
-1.4292303891759262,-2.3839496045153763,-1.734386727883481,-1.6339009854826299,-2.131044953651057,-1.6622291103704,-1.6559701970670586,-1.6588806831063325,-1.5297056116124328,1
-0.32518616053918775,-0.5461490647311135,-0.5766043859902654,-0.431013504165438,-0.7970016447810973,-0.7724433523114047,-0.9345650977716692,-0.7732392806160042,-0.4331762899711304,1
-0.6395147009580944,-0.7065545750548693,-1.362809582973736,-0.47161021022080263,-1.2595458767471626,-1.3758247941557529,-1.2013119931772736,-1.2253665213776535,-0.7621994347754781,0
0.8085449398499163,0.10784915113849886,0.5486633733208032,0.32161871779797185,0.8949213245519352,0.5135160704835835,1.0447728495213386,0.8077776924465676,0.31241696908684824,0
-0.9366608716111096,-1.1078175887976596,-1.0194327691208414,-0.8564940733583293,-0.09067711050204474,-0.798725849749149,-0.4876541519839014,-1.1470297457858085,0.0465667471001695,1
-0.408912484195673,0.5332377905409645,-0.023642403621722926,-0.06718188623624731,-0.34530141193860414,-0.12424843637354913,-0.46564740407165145,-0.38902428565572783,-0.7518148422477743,0
-1.5218054377052013,-1.6125382092442755,-1.98446495309679,-1.5685700416850452,-1.5789618484994925,-2.2808432596148367,-1.6065126603069748,-1.673835057618731,-2.125473753573878,0
0.27884527592049807,0.4339553927118667,0.6391713190068391,0.2474322311430479,0.39398322753676507,-0.03565547658062862,0.748582695103988,0.20824839617133173,0.2569067913871084,0
0.1955403762101492,1.1196777424057702,0.7693047954256365,0.9856048248650925,0.8184762190966154,0.8408766434677316,1.0977588736547221,0.49608943559228696,0.9515995087517612,1
-0.0954539716523703,-0.44138280166732025,0.12902182223051137,0.42298401012997255,-0.18280600704209757,0.18146028481628748,-0.24828826759623637,0.3315613081994977,0.34832611690029747,0
-0.8604270269452913,-1.1787145372024903,-1.368081219226255,-1.3251450312097088,-1.7181490251205707,-1.2162394384998536,-1.9013758053038767,-1.199566565968122,-0.8788348715545087,0
