0,1,2,3,4,y
-0.9278119823880558,-1.0608134476193531,-1.031713459486226,-0.9339706096159633,-0.27171284482325053,1
-1.598654398556028,-1.3950429482720306,-1.365199340127458,-1.392655335911968,-1.2937238767143595,1
1.2907650003864957,0.8620710371052951,0.7238428671719932,1.0520860138302528,1.234991954688739,0
0.0996726041838341,0.012438131766900007,-0.11900294823995397,0.1648017002085915,0.24830823911916894,1
-0.43658203065402623,-0.4307738882831415,-0.6778802573972448,-0.5332893223163212,-0.15181127725615445,1
-0.36954474992312314,-0.07112249612908925,-0.1761105577614323,0.07930827720704145,-0.20837758038703647,0
1.1798742586775597,1.3380564880942194,0.8420090836250897,1.1972292253573382,1.2443719441205594,0
-0.12764213953392994,0.2153212195149336,-0.3095240616670745,-0.3862936819276366,-0.20342717779350095,0
0.9095720133016921,0.8268973323940605,0.6386815368321945,1.1932385352370676,0.8999288278332634,0
1.3445257941885846,1.7255401718842163,1.2829786345946181,1.643354842813179,1.503858273868871,0
0.39321942305992535,0.15363644481503513,0.061759567708078084,0.40177774464662397,0.017929515398442314,0
-0.9874877120089379,-1.0511227624931778,-1.3885003474751045,-1.0133871344426786,-1.01450402496614,1
-0.5411046018858225,-0.8383080330613445,-0.7441487907247153,-0.7617951968903547,-0.9623912673384429,1
1.0638125460939771,1.5368635904070356,1.889318986635128,1.0375957717612219,0.9956551391734774,0
-0.8770752398265701,-1.4012102934336226,-0.970693771089257,-1.132072346225871,-0.8686670341983386,1
-0.08076764426546679,-0.14381678934230324,0.4494209537146739,-0.08689073875002687,0.7124769331003895,1
1.7134745771427746,1.2947855720823112,1.8421603396492183,1.4378378248788528,1.3120790913508387,1
0.5681767905945565,-0.08154681860705476,-0.11550198900108821,0.5700194481176073,0.4841874920166891,1
0.21555098996290986,-0.17685633406062493,0.2279321501024737,0.3269867499656183,0.032539472005199924,1
-0.35436860545429627,-0.3071376902096512,-0.4235191108882847,-0.27864600467355843,-0.14814301858788334,1
0.3577703271969399,0.2641818177744307,0.06489040564384062,0.04468855549977296,0.3372486286191151,0
0.04509300868951527,0.23750587881814605,0.02232728466334616,-0.15302562836562061,-0.17486702728599252,1
-0.22020088844813712,0.31849049373350147,0.20834917811174106,0.49321255267865693,0.3160916395255495,0
0.2987141130798333,0.27957075942766973,0.6631042886770262,0.4897071874600879,0.6166575812406737,0
1.2465158120942768,1.4238823761688086,1.6214007959179706,1.3689038895436356,1.4531381072151874,0
0.4553278348025509,-0.24613245944506443,0.5822270820991436,0.20055209311757077,0.25479172943042705,0
-0.233675576134537,0.09811832279874738,-0.0047216723468442995,0.057009322402697564,-0.19732007068697555,1
-0.32679006300070523,-0.5923336600934512,-0.5826780448590396,-0.42096661128601487,-0.9924254141858938,1
0.11032444761051641,0.533300189221158,0.38688309986223574,0.38852551872017616,0.6421617203865031,0
-0.5445599174903282,-0.45677621985109296,0.024692988816443273,-0.3942805229189609,-0.42858401322822587,1
-0.22551568732626998,-0.5284313694053262,-0.7769367842510372,-0.950794173948047,-0.9716786146786003,1
-1.2338338330309246,-1.7489647117396305,-1.69053413541485,-1.6230161385980764,-1.5316688776477814,1
1.1267796941807502,1.4384110351089126,1.7717653675124878,1.3526738468709283,1.7944175112950573,1
0.5507996525825896,0.49429110700007206,0.23928400426501578,0.5196302700311559,0.7382438608708751,1
0.6367130708079491,0.4573300477798712,0.23434158999532304,0.27244280737939564,0.6689009543865333,1
0.748517152653516,0.610345375631316,1.249578193938722,0.6504707624663425,0.9600833467179417,0
-0.1302300781924782,0.05017732559118976,-0.19826637976838055,-0.2584074032658489,-0.18938349734179466,1
-1.0434957760026438,-0.5347919897265143,-0.5351674736123583,-0.8313351549325204,-0.8417309356275864,1
-0.2570013031330148,0.22790525816056637,-0.5195892028841859,-0.33222187961724536,-0.14743158442032775,0
-0.2811766340906898,0.12421167990477153,-0.21700690964134922,-0.021951832851703684,0.03003222350143181,1
-0.016606899677195947,-0.1004858625658061,-0.6524023260023324,0.17039287447611517,0.0956009076886358,1
1.3657863002551538,1.3231014509735157,1.4527861707238505,1.0604166556500985,1.6724042417835256,0
-0.17816257348026893,-0.15482044654707663,0.05402284460913226,0.04416258484407001,-0.08093635669253585,0
0.6593479950907025,0.39560489293783085,0.4824061527965169,0.4161440981490535,0.24248929668752747,0
0.11235870563235112,0.4555856999976681,0.3307742445844529,0.5609058129864622,0.38070715316660597,1
-0.9738380287523674,-1.195191483549568,-0.9813031641947334,-0.7604307848636184,-0.7882455708361801,0
0.4206225562037338,0.3339666066576563,0.30200647969449823,0.293318938622224,-0.3246744207330985,1
-1.6440391069463025,-1.708055077935673,-2.086047625626531,-1.9493973071015593,-1.404771778816396,1
-1.274518147763632,-1.112839045445019,-1.2945838742988702,-1.0651019244208617,-1.5772933980658719,0
-0.7756514211699189,-0.5951687258471925,-0.8700025793035197,-0.690768034874948,-1.250851263415686,1
