0,1,2,3,4,5,6,7,8,9
0.8037422572728707,0.15953587841154748,0.3579811087390493,0.799533639784354,1.5052414976304949,0.5954169227622179,0.5657751890234198,2.041159530161102,1.966150673532704,0.15847773372230992
-0.15916076340205443,-0.03179455911826882,-0.8497713807202574,-1.45363448599463,-1.0870048255607712,-0.023385879230972312,-0.03858225865300709,-0.14936776601739543,0.15851222799406436,1.030179714897083
1.679716708235715,1.0990416793618305,1.3816136599569635,1.0105691880554544,1.2084546750588387,0.5329364865780721,0.5160888148258138,-0.36392112387986486,-0.08360418707186998,-0.3353686644094116
0.7914109783257907,0.7766233100196326,0.8139645281817803,0.9666199726676546,-0.7623806215810123,-0.026484725568063965,-0.08042307302888618,0.3123318840562836,-0.3155012595760024,-0.12315314918643266
0.062301404282100376,0.7852444510784372,1.2470791635981078,0.3429695456347254,0.28646154334395113,0.4007655346342214,0.5283305914951666,0.7961458202746814,0.19169200952067014,-0.3314133213371229
0.8496291869288478,1.2833851130503087,1.3695559139820972,0.18195312848789558,-1.5667977534543316,-0.279589052542345,-0.18594602965677437,-0.22740686997340712,0.13999668005396254,-0.09411699820120242
-1.252110985337461,-0.14923530331167995,-0.25589657138441246,0.0011103882378855395,-0.6171458519214972,0.36402297044879856,-0.1594022915673735,0.34091595233186356,0.3704995276830974,0.30621758750914846
0.516525639247061,0.04780437246773983,0.49940215257923704,0.11061539122822152,0.4925701265742293,1.211387410839349,0.18549550301425005,-0.07664399763067008,-0.11750661771115838,-0.19878519397997327
-3.1993860468372963,-3.1858738721171593,-3.3639785337973227,-2.7620439157272068,-1.4591315405866996,-0.94267494449023,-0.7218625111836847,-0.11501596965767537,1.0866251279836896,0.7197900100137086
1.1613915589774224,-0.14809008698468656,-0.5423111876441805,0.5462400282850477,1.1686772121128401,-0.27261453682900094,0.45213150673299657,-0.4565349663723932,-0.9958135166217233,-1.354163718644229
1.2598958969728944,0.9423029575187868,0.2333691136098834,-0.19859915755627777,0.11211490863170565,0.49631073538613385,0.6668402808609643,-0.5600828881193229,-0.9039860171170285,0.31716786388522306
0.9388789597620261,0.940659775427776,1.1556517455855868,0.8207098055247689,0.9171697734269244,1.0485447003363508,1.057345514471324,1.0093708039132678,1.5372244407591371,1.4604945790297026
-0.02288212203577907,-0.7154020440381812,-0.7084475997214345,-0.32078415033469343,-0.5703451943315069,-0.16236391670799175,0.002856639677126405,0.9511859403901314,1.1275237708288226,0.867643987695896
1.2502278432956502,1.8867076828568614,2.608069836058223,2.4627173082004097,1.610128456657578,0.8609763721929089,-0.08375615229817723,-0.2507667148330518,0.2404999864872049,1.090950631464728
-0.5586812805415354,0.5201720990771176,0.04521253693162694,-0.37664412493991484,-0.6578424260165308,0.5649546833745236,1.3334917862667857,1.3577777658077566,1.0976573038615653,0.6489554529662364
-0.8478232137260201,-1.3906199813354616,-0.8432787940181736,-0.37970957301657293,0.1889208157796642,1.354119368724829,0.9613574312361794,0.3297184006387739,-0.22983356452917994,-0.8334686959183458
1.0440755469165646,0.2116414779587449,0.37491509324992606,0.5140777157298624,-0.3838789525984191,0.5903052809455888,0.14285262890615688,-0.16168701431536187,-0.9235428061225627,-1.22183515920115
-0.122306266787878,0.2471296157541593,-0.742855648268939,-0.8893061668071667,-0.3583963191131806,-0.35541772676926076,-0.05915837536461034,-0.22037320434179566,-0.844489402917602,-0.29855645628925315
-0.8021544968326739,0.3711585487622337,-0.6503022438190942,-0.4037687972725733,0.5511059086959961,1.0918486811204173,0.8666005559532106,1.0494035873928944,1.6054066408527288,2.1066059863260733
0.42488496934266934,0.6875730481053567,0.40267899508489974,0.41182291852320296,0.46014601697093943,-0.6659532414244929,-0.8975620723735983,0.38540532159131025,0.851229519618275,1.266640244215888
1.4779806641609183,1.0323584650256434,1.1612804557957095,1.028904274665352,0.8033724029090805,0.12664905662273265,0.2968228416326807,-0.3737318935034861,-0.32173402165331255,-1.1130085276383703
0.3394037926622006,-0.6274244267409091,-1.0614601357761462,-1.2590746188754338,-0.4066498614583351,-0.13510072285439528,0.012519591021489765,0.34789137636492273,-0.6991754775924707,-1.0691054439709762
-0.7350428607529046,-0.3007008051927367,0.370382568980088,0.8928318142838845,0.45418494039047436,0.19594150455211892,-0.25967000338014123,0.20580618428911734,0.40540437017980596,-0.04801453023814978
-0.0010950543864727018,-0.6242443585411954,0.0018204839032391843,-0.40800996676212187,-0.7537821074690095,-1.362687971393346,-1.312257081133576,-2.270031014878372,-2.4818310967679853,-1.7267698204968283
-0.7067542740689475,-0.5447110944111235,0.5749636369356534,1.4185565119596888,0.06762351239183881,-0.6153581027433326,-0.20589152095668523,-0.032874210588960555,0.5158899855316327,0.6403311058804884
0.8743084853539593,0.5853587489774762,1.1918861379190162,1.4741443010874218,2.0012500895887095,1.648420753880104,1.8025229350481438,1.8332542777343377,1.6775321790644742,1.5876601530203207
-0.3242861391812446,0.240428087642061,1.0030177010365195,0.5968534402207224,0.27871905048711865,0.5936724698464373,0.2578119578250555,0.06136215834909557,0.08763552508853713,0.5664751093433854
0.19511067860441272,0.46733687302051713,0.9411586356771222,1.1319129851593972,1.532583623451025,0.788557111563481,1.0842456686487558,1.280011831972275,0.3317123548699819,0.05500667030894035
